0,726
1,4010
2,915
3,4010
4,2559
5,4560
6,4010
7,4102
8,4102
9,1072
10,4010
11,4010
12,4010
13,4010
14,4927
15,804
16,4010
17,915
18,4010
19,4927
20,804
21,3306
22,4010
23,4102
24,4102
25,4010
26,4010
27,4010
28,3306
29,4010
30,4010
31,4010
32,3306
33,4010
34,4010
35,3921
36,4102
37,2749
38,2749
39,1804
40,4102
41,1813
42,4102
43,4879
44,915
45,915
46,915
47,915
48,4102
49,4102
50,4395
51,2559
52,4010
53,4010
54,954
55,915
56,4102
57,4102
58,2368
59,915
60,4395
61,3008
62,3199
63,4010
64,1476
65,4010
66,2596
67,1224
68,1512
69,1072
70,915
71,4150
72,4010
73,4010
74,4010
75,4927
76,2749
77,915
78,4010
79,4102
80,2749
81,2134
82,2749
83,4010
84,4010
85,4010
86,4010
87,915
88,1386
89,4102
90,4010
91,4010
92,4010
93,4010
94,2749
95,4010
96,4010
97,4010
98,2134
99,4010
100,4010
101,2749
102,4395
103,4010
104,4102
105,1463
106,2112
107,1804
108,1946
109,365
110,4931
111,4010
112,4927
113,3666
114,4010
115,4395
116,4010
117,2749
118,4010
119,915
120,1804
121,4010
122,4010
123,4010
124,4010
125,3755
126,1721
127,4102
128,4395
129,4010
130,4010
131,4010
132,1804
133,1269
134,4914
135,4010
136,804
137,4055
138,2749
139,2006,4055
140,2052
141,2052
142,4010
143,4010
144,4010
145,915
146,915
147,4010
148,4010
149,4010
150,933
151,4010
152,120
153,4395
154,4875
155,2105
156,4010
157,1804
158,954
159,2749
160,2749
161,4010
162,4102
163,1804
164,915
165,2317
166,2317
167,2317
168,2317
169,2317
170,2317
171,2317
172,2317
173,2317
174,2317
175,2317
176,2317
177,2317
178,2317
179,2317
180,2317
181,2317
182,2317
183,2317
184,2317
185,2317
186,2317
187,3915
188,2559
189,1386
190,1269
191,915
192,1269
193,1785
194,3868
195,4015
196,4010
197,4010
198,4010
199,4102
200,1925
201,4010
202,2749
203,4927
204,4010
205,3306
206,4010
207,4010
208,4931
209,4102
210,4102
211,4102
212,4010
213,4010
214,4010
215,4501
216,4010
217,4010
218,915
219,4935
220,4733
221,4117
222,1804
223,4010
224,644
225,4010
226,4010
227,4102
228,4010
229,4395
230,2749
231,4010
232,2749
233,4010
234,915
235,4395
236,3366
237,4010
238,4102
239,2749
240,2749
241,2749
242,2749
243,2749
244,2749
245,2749
246,2749
247,2749
248,2749
249,2749
250,3949
251,2749
252,2749
253,2749
254,2749
255,2749
256,3949
257,2749
258,2749
259,2749
260,2749
261,2749
262,2749
263,2749
264,2749
265,3949
266,3199
267,1476
268,4102
269,3199
270,4010
271,4010
272,4010
273,4102
274,4010
275,4010
276,4010
277,4010
278,4010
279,2871
280,2870
281,2871
282,4010
283,4281
284,2112
285,4010
286,291
287,4010
288,4010
289,4102
290,915
291,1804
292,4102
293,4108
294,4010
295,4395
296,4010
297,4010
298,4010
299,915
300,4010
301,4010
302,4010
303,915
304,4010
305,4010
306,915
307,4108
308,2052
309,4010
310,915
311,1269
312,4010
313,4010
314,4010
315,4010
316,915
317,4251
318,4010
319,4010
320,4010
321,4010
322,915
323,1476
324,4927
