0,36
1,411
2,104
3,354
4,53
5,378
6,104
7,489
8,431
9,36
10,13
11,417
12,366
13,206
14,163
15,36
16,417
17,206
18,206
19,20,215
20,290
21,366
22,206
23,206
24,316
25,192
26,206
27,284
28,206
29,163
30,431
31,366
32,365
33,170
34,316
35,458
36,366
37,104
38,36
39,38
40,366
41,431
42,431
43,165
44,43
45,36
46,205
47,206
48,206
49,316
50,373
51,489
52,445
53,489
54,78
55,477
56,206
57,206
58,181
59,165
60,194
61,34
62,332
63,33
64,34
65,34
66,320
67,181
68,33
69,206
70,206
71,316
72,104
73,316
74,489
75,78
76,483
77,366
78,274
79,206
80,206
81,87
82,489
83,346
84,365
85,431
86,163
87,355
88,489
89,489
90,478
91,452
92,316
93,355
94,163
95,401
96,206
97,181
98,181
99,90
100,165
101,202
102,202
103,163
104,349
105,110
106,170
107,483
108,34
109,108
110,287
111,110
112,316
113,401
114,163
115,163
116,366
117,483
118,198
119,483
120,194
121,332
122,431
123,332
124,165
125,483
126,478
127,155
128,332
129,316
130,332
131,206
132,163
133,132
134,132
135,211
136,135
137,366
138,399
139,399
140,163
141,163
142,75
143,78
144,355
145,194
146,87
147,126
148,287
149,163
150,318
151,34
152,155
153,483,34
154,445
155,170
156,163
157,401
158,147
159,181
160,312
161,163
163,366
164,202
165,316
166,22
167,287
168,165
169,312
170,268
171,366
172,366
173,104
174,104
175,366
176,181
177,34
178,316
179,489
180,13
181,332
182,452
183,251
184,316
185,316
186,439
187,349,192
188,184
189,401
190,309
191,417
192,417
193,26,194
194,19
195,461
196,342
197,417
198,366
199,34
200,206
201,355
202,116
203,489
204,34
205,316
206,478
207,366
208,34
209,366
210,211
211,116
212,355
213,99
214,36
215,290
216,269
217,163
218,417
219,452
220,342
221,332
222,295
223,163
224,316
225,206
226,206
227,284
228,316
229,165
230,36,187
231,230
232,230
233,230
234,230
235,230
236,289
237,272
238,409
239,355
240,78
241,149
242,366
243,282
244,15
245,36
246,163
247,458
248,78
249,452
250,401
251,215,253
252,206
253,290
254,163
255,16
256,149
257,150
258,34
259,155
260,34
261,170
262,345
263,202
264,316
265,165
266,316
267,163
268,274
269,116
270,90
271,269
272,137
273,163
274,287
275,483
276,147
277,150
278,78
279,155
280,58
281,34
282,176
283,409
284,22
285,206
286,316
287,478
288,163
289,36
290,78
291,489
292,316
293,202
294,202
295,355
296,316
297,445
298,170
299,211
300,192
301,34
302,316
303,207
304,110
305,110
306,206
307,206
308,163
309,221
310,332
311,310
312,163
313,274
314,366
315,221
316,268
317,34
318,78
319,483
320,90
321,366
322,36
323,163
324,163
325,324
326,210
327,452
328,483
329,163
330,489
331,181
332,453
333,483
334,393
335,87
336,163
337,316
338,316
339,290
340,163
341,163
342,323
343,316
344,163
345,268
346,366
347,162
348,489
349,366
350,104
351,163
352,351
353,365
354,163
355,78
356,170
357,34
358,36
359,104
360,104
361,417
362,206
363,366
364,417
365,163
366,274
367,287
368,366
369,104
370,104
371,130
372,29
373,87
374,468
375,316
376,233
377,366
378,163
379,365
380,103,163
381,453
382,343
383,160
384,181
385,354
386,45
387,463
388,78
389,16
390,436
391,316
392,483
393,431
394,483
395,34
396,409
397,34
398,316
399,58
400,489
401,417
402,181
403,58
404,34
405,163
406,419
407,409
408,452
409,332
410,16
411,192
412,483
413,316
414,34
415,489
416,155
417,366
418,489
419,332
420,306
421,483
422,181
423,181
424,34
425,489
426,316
427,331
428,58
429,450
430,316
431,355
432,452
433,320
434,163
435,163
436,332
437,35
438,453
439,150
440,155
441,483
442,163
443,483
444,316
445,34
446,34
447,163
448,38
449,230
450,318
451,290
452,162
453,347
454,103
455,104
456,242
457,242
458,62
459,62
460,62
461,463
462,354
463,163
464,192
465,199,268
466,290
467,110
468,318
469,163
470,469
471,137
472,177
473,316
474,331
475,165
476,110
477,62
478,453
479,478
480,206
481,163
482,453
483,155
484,489
485,62
486,269
487,206
488,483
489,268
490,452
491,34
492,198
493,62
494,373
495,78
496,34
497,332
498,165
499,163
